date,MSCI_WORLD_ACWI,IEF_BOND_7_10_INDEX
2020-08-03,555.83,126.9972
2020-08-04,559.25,127.4362
2020-08-05,564.11,127.1796
2020-08-06,565.17,127.2517
2020-08-07,563.24,126.9821
2020-08-10,564.08,126.9094
2020-08-11,564.09,126.1266
2020-08-12,571.04,126.0288
2020-08-13,570.82,125.7639
2020-08-14,569.4,125.8863
2020-08-17,571.88,126.1318
2020-08-18,573.33,126.2378
